year,name,gender,number
2008,"Pavlos","m",1
2008,"Pedro","m",2
2008,"Peer","m",2
2008,"Per","m",2
2008,"Peter","m",2
2008,"Phileas","m",1
2008,"Philéas","m",1
2008,"Philemon","m",1
2008,"Philip","m",3
2008,"Philipp","m",8
2008,"Picard","m",1
2008,"Pini","m",1
2008,"Pinkas","m",1
2008,"Piotr","m",1
2008,"Pratham","m",1
2008,"Pravinth","m",1
2008,"Pritheev","m",1
2008,"Qian","m",1
2008,"Quentin","m",2
2008,"Quint","m",1
2008,"Quinten","m",1
2008,"Quirin","m",2
2008,"Raban","m",1
2008,"Rafael","m",7
2008,"Rafael de Jesus","m",1
2008,"Raihan","m",1
2008,"Rami","m",1
2008,"Ramiar","m",1
2008,"Ramin","m",1
2008,"Ramiro","m",1
2008,"Ramjan","m",1
2008,"Ramon","m",1
2008,"Raoul","m",2
2008,"Raphael","m",9
2008,"Raphaël","m",1
2008,"Rasmus","m",2
2008,"Raúl","m",1
2008,"Ray","m",1
2008,"Rayan","m",5
2008,"Rayen","m",1
2008,"Reber","m",1
2008,"Redzep","m",1
2008,"Remo","m",1
2008,"Rémy","m",1
2008,"Renas","m",1
2008,"Reto","m",2
2008,"Revend","m",1
2008,"Rey","m",1
2008,"Riad","m",1
2008,"Ricardo","m",3
2008,"Riccardo","m",1
2008,"Richard","m",1
2008,"Rio","m",1
2008,"Rion","m",1
2008,"Rishi","m",2
2008,"Riveshan","m",1
2008,"Rizgan","m",1
2008,"Roberto","m",3
2008,"Robin","m",5
2008,"Rocco","m",2
2008,"Rodrigo","m",1
2008,"Roman","m",2
2008,"Romane","m",1
2008,"Rosel","m",1
2008,"Roshan","m",2
2008,"Rouven","m",1
2008,"Royal","m",1
2008,"Ruben","m",10
2008,"Ryan","m",3
2008,"Saeed","m",1
2008,"Sakeriya","m",1
2008,"Salem","m",1
2008,"Sami","m",3
2008,"Samir","m",4
2008,"Samuel","m",8
2008,"Sander","m",2
2008,"Sandro","m",2
2008,"Sani","m",1
2008,"Santiago","m",2
2008,"Santosh","m",1
2008,"Sany","m",1
2008,"Sarugan","m",1
2008,"Sathushan","m",1
2008,"Sathya","m",1
2008,"Sayan","m",1
2008,"Schelumiel","m",1
2008,"Schilo","m",1
2008,"Schloime","m",1
2008,"Sean","m",3
2008,"Sebastian","m",6
2008,"Seimon","m",1
2008,"Selim","m",1
2008,"Selman","m",1
2008,"Sem","m",1
2008,"Semin","m",1
2008,"Seraphin","m",1
2008,"Sergej","m",2
2008,"Severin","m",3
2008,"Seydi","m",1
2008,"Shaban","m",2
2008,"Shafin","m",1
2008,"Shams","m",1
2008,"Shan","m",1
2008,"Shane","m",1
2008,"Shathuyan","m",1
2008,"Shaun","m",1
2008,"Shayan","m",1
2008,"Sheron","m",1
2008,"Sigmund","m",1
2008,"Silas","m",2
2008,"Silvan","m",6
2008,"Simão","m",1
2008,"Simon","m",12
2008,"Simone","m",1
2008,"Sinan","m",2
2008,"Sitharthan","m",1
2008,"Sixten","m",1
2008,"Skye","m",1
2008,"Soban","m",1
2008,"Sofiane","m",1
2008,"Sohel","m",1
2008,"Sokol","m",1
2008,"Sol","m",1
2008,"Solaman","m",1
2008,"Soren","m",1
2008,"Sorydjan","m",1
2008,"Sruli","m",1
2008,"Stefan","m",7
2008,"Stefano","m",1
2008,"Stélios","m",1
2008,"Stellan","m",1
2008,"Stephan","m",2
2008,"Steven","m",1
2008,"Stole","m",1
2008,"Sufyan","m",1
2008,"Suren","m",1
2008,"Sutien","m",1
2008,"Sven","m",2
2008,"Sylwin","m",1
2008,"Taiga","m",1
2008,"Taj","m",1
2008,"Takfarinas","m",1
2008,"Talal","m",1
2008,"Tamino","m",1
2008,"Tarek","m",1
2008,"Tashi","m",1
2008,"Tate","m",1
2008,"Tayra","m",1
2008,"Tayron","m",1
2008,"Tefik","m",1
2008,"Telmo","m",1
2008,"Teo","m",1
2008,"Teodor","m",1
2008,"Teurat","m",1
2008,"Thenujan","m",1
2008,"Theo","m",3
2008,"Theodor","m",1
2008,"Theodore","m",1
2008,"Theodoros","m",1
2008,"Thieran","m",1
2008,"Thierry","m",5
2008,"Thilo","m",1
2008,"Thimo","m",1
2008,"Thomas","m",3
2008,"Thore","m",1
2008,"Tiago","m",5
2008,"Til","m",1
2008,"Till","m",1
2008,"Tim","m",14
2008,"Timo","m",8
2008,"Timon","m",7
2008,"Timur","m",1
2008,"Tingyi","m",1
2008,"Tinley","m",1
2008,"Titus","m",1
2008,"Tjen-Han","m",1
2008,"Tobias","m",3
2008,"Tolunay","m",1
2008,"Tom","m",6
2008,"Tomas","m",1
2008,"Tomás","m",2
2008,"Trim","m",1
2008,"Tristan","m",2
2008,"Triumf","m",1
2008,"Tsz","m",1
2008,"Tyrese","m",1
2008,"Tyrone","m",1
2008,"Tzvi","m",1
2008,"Ulysses","m",1
2008,"Umutcan","m",1
2008,"Unai","m",1
2008,"Union","m",1
2008,"Ursin","m",1
2008,"Uscher","m",1
2008,"Vaishnavan","m",1
2008,"Valentin","m",14
2008,"Valentino","m",2
2008,"Valéry","m",1
2008,"Valgjir","m",1
2008,"Vali","m",1
2008,"Valon","m",1
2008,"Vanja","m",1
2008,"Vanni","m",1
2008,"Varacan","m",1
2008,"Varshan","m",1
2008,"Vasco","m",1
2008,"Vasilije","m",1
2008,"Vaso","m",1
2008,"Vicente","m",1
2008,"Victor","m",3
2008,"Viktor","m",2
2008,"Ville","m",1
2008,"Vince","m",1
2008,"Vincent","m",7
2008,"Vital","m",2
2008,"Vitas","m",1
2008,"Vito","m",4
2008,"Vitus","m",2
2008,"Vladimir","m",1
2008,"Volkan","m",1
2008,"Walton","m",1
2008,"Wanja","m",2
2008,"Waseem","m",1
2008,"William","m",3
2008,"Wim","m",1
2008,"Wissam","m",1
2008,"Wolf","m",1
2008,"Xavier","m",3
2008,"Yacine","m",1
2008,"Yadin","m",1
2008,"Yakup","m",1
2008,"Yanic","m",1
2008,"Yanis","m",3
2008,"Yaniv","m",1
2008,"Yannic","m",2
2008,"Yannick","m",6
2008,"Yannik","m",3
2008,"Yannis","m",2
2008,"Yaran","m",1
2008,"Yaron","m",1
2008,"Yassin","m",2
2008,"Yassine","m",1
2008,"Yerodin","m",1
2008,"Yischai","m",1
2008,"Yitzchok","m",1
2008,"Yll","m",1
2008,"Ylli","m",1
2008,"Yonis","m",1
2008,"Yorick","m",1
2008,"Younes","m",1
2008,"Younis","m",1
2008,"Youri","m",1
2008,"Yuan","m",1
2008,"Yuanta","m",1
2008,"Yunus","m",1
2008,"Yuri","m",3
2008,"Yuuto","m",1
2008,"Yuv","m",1
2008,"Yuves","m",1
2008,"Yuxuan","m",1
2008,"Yves","m",4
2008,"Zachary","m",1
2008,"Zaid","m",1
2008,"Zaim","m",1
2008,"Zal","m",1
2008,"Zaryo","m",1
2008,"Zecharya","m",1
2008,"Zian","m",1
2008,"Ziko","m",1
2008,"Zino","m",1
2008,"Zirui","m",1
2008,"Zolile","m",1
2008,"Zvi","m",1
2008,"Zwi","m",1
2009,"Aamir","m",1
2009,"Aaron","m",8
2009,"Aayan","m",1
2009,"Abbas","m",1
2009,"Abdularif","m",1
2009,"Abdulathem","m",1
2009,"Abdullah","m",1
2009,"Abdullahi","m",1
2009,"Abicheek","m",1
2009,"Abraham","m",1
2009,"Abua","m",1
2009,"Achille","m",2
2009,"Achilleas","m",1
2009,"Adam","m",4
2009,"Adamo","m",1
2009,"Adem","m",2
2009,"Adil","m",1
2009,"Adis","m",1
2009,"Aditya","m",1
2009,"Adonaï","m",1
2009,"Adrian","m",5
2009,"Adrián","m",2
2009,"Adrien","m",2
2009,"Adrijan","m",1
2009,"Aeneas","m",1
2009,"Agon","m",2
2009,"Ahmed","m",1
2009,"Ahmet","m",2
2009,"Ahmid","m",1
2009,"Ahron","m",2
2009,"Aiden","m",1
2009,"Ajan","m",1
2009,"Ajdin","m",1
2009,"Ajinth","m",1
2009,"Akay","m",1
2009,"Aki","m",1
2009,"Akmal","m",1
2009,"Ákos","m",1
2009,"Alain","m",1
2009,"Alan","m",5
2009,"Albin","m",1
2009,"Albín","m",1
2009,"Albion","m",1
2009,"Albnor","m",1
2009,"Alden","m",1
2009,"Aldo","m",1
2009,"Aldrin","m",1
2009,"Aldrit","m",1
2009,"Alec","m",1
2009,"Alejandro","m",3
2009,"Aleksa","m",1
2009,"Aleksandar","m",3
2009,"Aleksandr","m",1
2009,"Alen","m",2
2009,"Alesandro","m",1
2009,"Alessandro","m",6
2009,"Alessio","m",6
2009,"Alex","m",5
2009,"Alexander","m",18
2009,"Alexandre","m",2
2009,"Alexis","m",1
2009,"Ali","m",1
2009,"Alois","m",1
2009,"Alojzije","m",1
2009,"Alp","m",1
2009,"Altin","m",1
2009,"Alwin","m",1
2009,"Amadeo","m",1
2009,"Amael","m",2
2009,"Amar","m",4
2009,"Amédé","m",1
2009,"Amiel","m",1
2009,"Amin","m",1
2009,"Amir","m",2
2009,"Ammar","m",1
2009,"Amos","m",2
2009,"Anand","m",1
2009,"Anas","m",1
2009,"Andre","m",1
2009,"André","m",2
2009,"Andrea","m",2
2009,"Andreé","m",1
2009,"Andrej","m",1
2009,"Andres","m",2
2009,"Andrés","m",1
2009,"Andrew","m",1
2009,"Andri","m",1
2009,"Andrin","m",8
2009,"Andru","m",1
2009,"Anes","m",3
2009,"Anik","m",2
2009,"Anir","m",1
2009,"Anis","m",2
2009,"Anoush","m",1
2009,"Anselm","m",1
2009,"Anthony","m",1
2009,"Anton","m",7
2009,"Antonio","m",1
2009,"Antony","m",2
2009,"Anucikan","m",1
2009,"Anuvarthan","m",1
2009,"Apisan","m",1
2009,"Apollo","m",1
2009,"Aramis","m",1
2009,"Arangan","m",1
2009,"Aras","m",1
2009,"Arben","m",1
2009,"Arber","m",1
2009,"Arbi","m",1
2009,"Arda","m",5
2009,"Ardi","m",2
2009,"Ardit","m",1
2009,"Arel","m",1
2009,"Arian","m",3
2009,"Ariel","m",1
2009,"Arion","m",1
2009,"Aris","m",3
2009,"Arish","m",1
2009,"Arjen","m",2
2009,"Arjeny","m",1
2009,"Arlo","m",1
2009,"Armin","m",2
2009,"Arnaud","m",1
2009,"Arne","m",1
2009,"Arnet","m",1
2009,"Arno","m",2
2009,"Aron","m",3
2009,"Arsel","m",1
2009,"Art","m",2
2009,"Arthien","m",1
2009,"Arthur","m",5
2009,"Arti","m",1
2009,"Artiol","m",1
2009,"Artur","m",2
2009,"Artus","m",1
2009,"Arujan","m",1
2009,"Arun","m",2
2009,"Ashwin","m",2
2009,"Aslah","m",1
2009,"Athavan","m",1
2009,"Ation","m",1
2009,"Aubrey","m",1
2009,"Aulon","m",1
2009,"Aurel","m",2
2009,"Aurelian","m",1
2009,"Aurelio","m",1
2009,"Avi","m",1
2009,"Avrohom","m",2
2009,"Awraham","m",1
2009,"Axel","m",1
2009,"Ayaz","m",1
2009,"Aymen","m",1
2009,"Ayoub","m",1
2009,"Azad","m",1
2009,"Aziz","m",1
2009,"Balázs","m",1
2009,"Balraj","m",1
2009,"Balthasar","m",1
2009,"Baran","m",2
2009,"Baruch","m",1
2009,"Basil","m",3
2009,"Bastien","m",2
2009,"Beda","m",3
2009,"Bedri-Petros","m",1
2009,"Bejan","m",1
2009,"Bela","m",2
2009,"Béla","m",2
2009,"Ben","m",7
2009,"Benedict","m",1
2009,"Benedikt","m",2
2009,"Benicio","m",1
2009,"Benjamin","m",8
2009,"Berin","m",1
2009,"Berisch","m",1
2009,"Bernardo","m",1
2009,"Berti","m",1
2009,"Bilal","m",1
2009,"Bilel","m",1
2009,"Bjarne","m",1
2009,"Bledion","m",1
2009,"Blendi","m",1
2009,"Bleron","m",1
2009,"Blessing","m",1
2009,"Blon","m",1
2009,"Boas","m",1
2009,"Boaz","m",1
2009,"Bob","m",1
2009,"Bogdan","m",1
2009,"Bonifàc","m",1
2009,"Briac","m",1
2009,"Brian","m",1
2009,"Brooks","m",1
2009,"Bryan","m",3
2009,"Bugrahan","m",1
2009,"Caius","m",1
2009,"Calogero-Jeshua","m",1
2009,"Calvin","m",1
2009,"Camilo","m",1
2009,"Can","m",1
2009,"Carl","m",5
2009,"Carlo","m",7
2009,"Carlos","m",1
2009,"Cauã","m",1
2009,"Cedric","m",4
2009,"Cédric","m",7
2009,"Celio","m",1
2009,"Cem","m",1
2009,"César","m",1
2009,"Ceydaruus","m",1
2009,"Chagai","m",1
2009,"Chaim","m",3
2009,"Changhuai","m",1
2009,"Chariton","m",1
2009,"Charles","m",3
2009,"Christian","m",1
2009,"Clayton","m",1
2009,"Clemens","m",5
2009,"Colin","m",4
2009,"Cosmo","m",1
2009,"Cristian","m",3
2009,"Cristiano","m",1
2009,"Curdin","m",1
2009,"Cyan","m",2
2009,"Cyril","m",1
2009,"Dalil","m",1
2009,"Damian","m",1
2009,"Damiano","m",1
2009,"Damjan","m",1
2009,"Dan","m",1
2009,"Daniel","m",14
2009,"Danielius","m",1
2009,"Danijel","m",1
2009,"Danilo","m",1
2009,"Danyal","m",1
2009,"Darian","m",2
2009,"Dario","m",4
2009,"Daris","m",1
2009,"Darko","m",1
2009,"Dave","m",1
2009,"David","m",22
2009,"Davíd","m",1
2009,"Davide","m",5
2009,"Dawda-Kurt","m",1
2009,"Dean","m",1
2009,"Dejan","m",1
2009,"Demian","m",1
2009,"Denis","m",1
2009,"Deniz","m",1
2009,"Dennis","m",2
2009,"Deon","m",1
2009,"Depitcho","m",1
2009,"Desmond","m",1
2009,"Devin","m",1
2009,"Diard","m",1
2009,"Diego","m",9
2009,"Diell","m",1
2009,"Dimitri","m",3
2009,"Dimitris","m",1
2009,"Dinis","m",1
2009,"Dino","m",3
2009,"Diogo","m",1
2009,"Dion","m",3
2009,"Dirhat","m",1
2009,"Djordje","m",2
2009,"Domenic","m",1
2009,"Domenico","m",1
2009,"Dominic","m",3
2009,"Dominik","m",5
2009,"Donat","m",1
2009,"Dorian","m",1
2009,"Dov-Ber","m",1
2009,"Drilon","m",1
2009,"Dwayn","m",1
2009,"Dylan","m",4
2009,"Edgar","m",2
2009,"Edi","m",1
2009,"Edison","m",1
2009,"Edoardo","m",1
2009,"Edric","m",1
2009,"Edris","m",1
2009,"Eduard","m",3
2009,"Efe","m",1
2009,"Ege","m",2
2009,"Eitam","m",1
2009,"Elaija","m",1
2009,"Eldin","m",2
2009,"Elia","m",6
2009,"Elián","m",1
2009,"Elias","m",14
2009,"Elija","m",1
2009,"Elio","m",3
2009,"Elis","m",2
2009,"Elliot","m",3
2009,"Elouan","m",1
2009,"Eltion","m",1
2009,"Elyas","m",1
2009,"Emanuel","m",6
2009,"Emeka","m",1
2009,"Emil","m",8
2009,"Emíl","m",1
2009,"Emilio","m",5
2009,"Emin","m",1
2009,"Emmanuel","m",1
2009,"Emran","m",1
2009,"Endi","m",1
2009,"Endo","m",1
2009,"Endrit","m",1
2009,"Endurance","m",1
2009,"Enea","m",6
2009,"Enes","m",2
2009,"Enid","m",1
2009,"Enis","m",3
2009,"Ennio","m",3
2009,"Ensar","m",1
2009,"Enzo","m",1
2009,"Eolos","m",1
2009,"Eray","m",1
2009,"Erblin","m",2
2009,"Erdin","m",1
2009,"Erdiz","m",1
2009,"Eren","m",3
2009,"Eric","m",5
2009,"Erik","m",3
2009,"Erin","m",1
2009,"Erion","m",4
2009,"Erjon","m",1
2009,"Erlis","m",2
2009,"Ermind","m",1
2009,"Eron","m",2
2009,"Eryk","m",1
2009,"Etan","m",1
2009,"Etienne","m",2
2009,"Étienne","m",1
2009,"Euan","m",1
2009,"Eugen","m",2
2009,"Evangelos","m",1
2009,"Evin","m",1
2009,"Eymen","m",1
2009,"Ezequiel","m",1
2009,"Ezio","m",1
2009,"Fabian","m",2
2009,"Fabiano","m",2
2009,"Fabio","m",4
2009,"Fabrice","m",1
2009,"Fabrizio","m",1
2009,"Fahmid","m",1
2009,"Fatih","m",1
2009,"Fatjon","m",1
2009,"Fatlind","m",1
2009,"Federico","m",2
2009,"Feike","m",1
2009,"Felix","m",16
2009,"Ferenz","m",1
2009,"Filip","m",2
2009,"Filippo","m",1
2009,"Finn","m",14
2009,"Fionn","m",1
2009,"Florent","m",1
2009,"Florian","m",9
2009,"Flurin","m",2
2009,"Francesco","m",1
2009,"Frédéric","m",1
2009,"Frederick","m",1
2009,"Frederik","m",2
2009,"Fridolin","m",1
2009,"Friedrich","m",2
2009,"Furkan","m",1
2009,"Fynn","m",3
2009,"Gabriel","m",9
2009,"Gabriel-Said","m",1
2009,"Gabriele","m",3
2009,"Gaël","m",1
2009,"Gaspard","m",1
2009,"Gasper","m",1
2009,"Gede","m",1
2009,"George","m",1
2009,"Georgios","m",1
2009,"Giacomo","m",3
2009,"Gian","m",17
2009,"Gian-Luca","m",3
2009,"Gian-Noah","m",1
2009,"Gianluca","m",3
2009,"Gianmarco","m",2
2009,"Gil","m",1
2009,"Gino","m",1
2009,"Gioele","m",1
2009,"Giona","m",3
2009,"Giorgio","m",3
2009,"Giovanni","m",1
2009,"Giulian","m",1
2009,"Giuliano","m",3
2009,"Giulio-Mateo","m",1
2009,"Giuseppe","m",2
2009,"Gjon","m",1
2009,"Glen","m",2
2009,"Glenn","m",1
2009,"Goncalo","m",1
2009,"Gonçalo","m",1
2009,"Gordan","m",1
2009,"Gregor","m",2
2009,"Gregory","m",2
2009,"Guillaume","m",1
2009,"Gustav","m",1
2009,"Guy","m",2
2009,"Hadi","m",1
2009,"Hakan","m",1
2009,"Haki","m",1
2009,"Hamid","m",1
2009,"Hamza","m",1
2009,"Hanad","m",1
2009,"Hananja","m",1
2009,"Hani","m",1
2009,"Hannes","m",2
2009,"Hanno","m",1
2009,"Hans","m",1
2009,"Harry","m",1
2009,"Hasan","m",2
2009,"Haschim","m",1
2009,"Hashir","m",1
2009,"Hasib","m",1
2009,"Hauke","m",1
2009,"Havin","m",1
2009,"Hayata","m",1
2009,"Hector","m",1
2009,"Heinrich","m",1
2009,"Hektor","m",1
2009,"Hendrik","m",1
2009,"Henri","m",3
2009,"Henrik","m",1
2009,"Henry","m",7
2009,"Hervé","m",1
2009,"Hugo","m",1
2009,"Hüseyin","m",1
2009,"Ian","m",1
2009,"Ibrahim","m",1
2009,"Ilai","m",4
2009,"Ilay","m",1
2009,"Ilhan","m",1
2009,"Ilias","m",2
2009,"Ilija","m",1
2009,"Ilirjan","m",1
2009,"Ilja","m",2
2009,"Indrit","m",1
2009,"Ioannis","m",1
2009,"Iori","m",1
2009,"Isaac","m",1
2009,"Ishaan","m",1
2009,"Ismael","m",1
2009,"Ivan","m",5
2009,"Ivar","m",1
2009,"Iven","m",1
2009,"Ivo","m",1
2009,"Jack","m",2
2009,"Jackson","m",1
2009,"Jacob","m",3
2009,"Jaden","m",3
2009,"Jadenipit","m",1
2009,"Jahnai","m",1
2009,"Jake","m",1
2009,"Jakob","m",6
2009,"Jakov","m",1
2009,"Jamal","m",1
2009,"James","m",4
2009,"Jamie","m",2
2009,"Jamin","m",1
2009,"Jan","m",9
2009,"Janik","m",2
2009,"Janis","m",5
2009,"Jannick","m",1
2009,"Jannis","m",1
2009,"Janno","m",1
2009,"Jano","m",2
2009,"Janosch","m",1
2009,"Janusz","m",1
2009,"Jarno","m",1
2009,"Jaron","m",1
2009,"Jascha","m",2
2009,"Jasen","m",1
2009,"Jason","m",1
2009,"Jasper","m",3
2009,"Javin","m",1
2009,"Jayan","m",1
2009,"Jaynevit","m",1
2009,"Jean","m",3
2009,"Jean-Luc","m",1
2009,"Jeremias","m",3
2009,"Jérémie","m",1
2009,"Jeremy","m",5
2009,"Jeroen","m",1
2009,"Jerome","m",1
2009,"Jérôme","m",1
2009,"Jerry","m",1
2009,"Jesaya","m",1
2009,"Jesper","m",1
2009,"Jian","m",1
2009,"Jie","m",1
2009,"Jim","m",2
2009,"Joan","m",1
2009,"João","m",1
2009,"Jodok","m",2
2009,"Joel","m",5
2009,"Joey","m",1
2009,"Johan","m",1
2009,"Johann","m",2
2009,"Johannes","m",1
2009,"John","m",2
2009,"Johnny","m",1
2009,"Jon","m",3
2009,"Jonas","m",7
2009,"Jonathan","m",11
2009,"Jordan","m",1
2009,"Jorin","m",2
2009,"Joris","m",1
2009,"José","m",1
2009,"Joseph","m",2
2009,"Joshua","m",3
2009,"Josia","m",1
2009,"Jowell","m",1
2009,"Juanes","m",1
2009,"Jules-Noah","m",1
2009,"Juli","m",1
2009,"Julian","m",19
2009,"Julien","m",3
2009,"Julius","m",4
2009,"Juri","m",6
2009,"Justin","m",2
2009,"Kaan","m",1
2009,"Kacem","m",1
2009,"Kai","m",3
2009,"Kaíque","m",1
2009,"Kalil","m",1
2009,"Kalin","m",1
2009,"Kamyar","m",1
2009,"Kanu","m",1
2009,"Kapilan","m",1
2009,"Karim","m",3
2009,"Karl","m",2
2009,"Kasimir","m",1
2009,"Kassim","m",1
2009,"Kaussal","m",1
2009,"Kaveen","m",1
2009,"Kaya","m",1
2009,"Kayo","m",1
2009,"Keanu","m",1
2009,"Kenan","m",2
2009,"Kenay","m",1
2009,"Kenneth","m",1
2009,"Kerem","m",2
2009,"Kerim","m",3
2009,"Kevin","m",5
2009,"Keys","m",1
2009,"Khalid","m",1
2009,"Kian","m",3
2009,"Kilian","m",2
2009,"Kimi","m",1
2009,"Kimo","m",1
2009,"Kinan","m",1
2009,"Konrad","m",1
2009,"Konstantin","m",3
2009,"Konstantinos","m",1
2009,"Kornél","m",1
2009,"Kosmas","m",1
2009,"Krishanthanan","m",1
2009,"Kristijan","m",1
2009,"Kron","m",1
2009,"Kuno","m",1
2009,"Kyrïl","m",1
2009,"Lagen","m",1
2009,"Lamino","m",1
2009,"Larion","m",1
2009,"Lars","m",8
2009,"Lasse","m",2
2009,"Laurent","m",4
2009,"Laurenz","m",1
2009,"Laurin","m",8
2009,"Lazar","m",2
2009,"Lean","m",1
2009,"Leander","m",5
2009,"Leandro","m",9
2009,"Leandros","m",2
2009,"Leano","m",1
2009,"Leart","m",1
2009,"Ledion","m",1
2009,"Lee","m",1
2009,"Lehitius","m",1
2009,"Lejs","m",1
2009,"Lemine","m",1
2009,"Len","m",2
2009,"Lenas","m",1
2009,"Lenn","m",1
2009,"Lennard","m",2
2009,"Lennart","m",2
2009,"Lennis","m",1
2009,"Lennox","m",5
2009,"Lenny","m",4
2009,"Leo","m",13
2009,"Léo","m",1
2009,"Leon","m",19
2009,"León","m",1
2009,"Léon","m",1
2009,"Leon-Christian","m",1
2009,"Leonard","m",7
2009,"Léonard","m",1
2009,"Leonardo","m",8
2009,"Leonel","m",2
2009,"Leonhard","m",1
2009,"Leonid","m",1
2009,"Leonis","m",3
2009,"Leopold","m",1
2009,"Levent","m",1
2009,"Levi","m",4
2009,"Levin","m",10
2009,"Levon","m",1
2009,"Lex","m",1
2009,"Leyan","m",1
2009,"Liam","m",10
2009,"Lian","m",1
2009,"Lias","m",1
2009,"Lien","m",1
2009,"Lil","m",1
2009,"Lino","m",10
2009,"Linton","m",1
2009,"Linus","m",10
2009,"Lio","m",4
2009,"Lioh","m",1
2009,"Lionel","m",14
2009,"Lisjan","m",1
2009,"Livio","m",2
2009,"Loan","m",1
2009,"Loic","m",1
2009,"Loïc","m",1
2009,"Lon","m",1
2009,"Loran","m",1
2009,"Lorenz","m",2
2009,"Lorenzo","m",5
2009,"Loriano","m",1
2009,"Lorik","m",2
2009,"Lorin","m",2
2009,"Loris","m",5
2009,"Lou","m",6
2009,"Louan","m",1
2009,"Louis","m",10
2009,"Lovis","m",2
2009,"Lovre","m",1
2009,"Lowen","m",1
2009,"Luan","m",8
2009,"Luc","m",4
2009,"Luca","m",12
2009,"Lucas","m",8
2009,"Luciano","m",1
2009,"Lucien","m",2
2009,"Luis","m",11
2009,"Luiz","m",2
2009,"Luk","m",1
2009,"Luka","m",5
2009,"Lukas","m",11
2009,"Luke","m",2
2009,"Luuk","m",1
2009,"Lynn","m",1
2009,"Lysander","m",1
2009,"Mads","m",1
2009,"Mael","m",1
2009,"Maël","m",2
2009,"Mahamed","m",1
2009,"Mahir","m",1
2009,"Mahmut","m",1
2009,"Maick","m",1
2009,"Maik","m",3
2009,"Makoto","m",1
2009,"Malik","m",4
2009,"Malte","m",1
2009,"Manel","m",1
2009,"Manuel","m",12
2009,"Marc","m",2
2009,"Marco","m",7
2009,"Marcus","m",1
2009,"Marec","m",1
2009,"Marek","m",2
2009,"Marin","m",2
2009,"Mario-Ratchanon","m",1
2009,"Marius","m",3
2009,"Marko","m",2
2009,"Markos","m",1
2009,"Markus","m",2
2009,"Marlo","m",2
2009,"Marlon","m",7
2009,"Maro","m",1
2009,"Marsel","m",1
2009,"Marshall","m",1
2009,"Martim","m",1
2009,"Martin","m",1
2009,"Martis","m",1
2009,"Marvin","m",5
2009,"Mason","m",1
2009,"Massimo","m",1
2009,"Matej","m",1
2009,"Mateo","m",8
2009,"Mateus","m",1
2009,"Mathew","m",1
2009,"Mathias","m",1
2009,"Mathieu","m",1
2009,"Mathis","m",3
2009,"Matija","m",1
2009,"Matisse","m",1
2009,"Mats","m",1
2009,"Matteo","m",10
2009,"Matthias","m",1
2009,"Matthieu","m",1
2009,"Matthis","m",2
2009,"Matti","m",4
2009,"Mattia","m",5
2009,"Mattis","m",2
2009,"Matwej","m",1
2009,"Maurice","m",2
2009,"Maurits","m",1
2009,"Mauro","m",1
2009,"Maurus","m",3
2009,"Max","m",16
2009,"Maxim","m",3
2009,"Maxime","m",1
2009,"Maximiano","m",1
2009,"Maximilian","m",14
2009,"Mayllon","m",1
2009,"Mehmet","m",3
2009,"Meir","m",1
2009,"Melin","m",1
2009,"Melvin","m",3
2009,"Meo","m",1
2009,"Mergim","m",1
2009,"Merlin","m",2
2009,"Mert","m",3
2009,"Mesam","m",1
2009,"Mete","m",1
2009,"Mevlan","m",1
2009,"Mexhait","m",1
2009,"Micha","m",2
2009,"Michael","m",4
2009,"Michel","m",3
2009,"Michelangelo","m",1
2009,"Michele","m",2
2009,"Mickael","m",1
2009,"Miguel","m",4
2009,"Mika","m",5
2009,"Mike","m",1
2009,"Mikel","m",1
2009,"Milad","m",1
2009,"Milo","m",5
2009,"Milos","m",2
2009,"Mirco","m",1
2009,"Mirko","m",1
2009,"Miro","m",5
2009,"Mirón","m",1
2009,"Mirsad","m",1
2009,"Modestos","m",1
2009,"Mohamad","m",5
2009,"Mohammad","m",1
2009,"Mohammed","m",2
2009,"Moischi","m",1
2009,"Moishe","m",1
2009,"Moneo","m",1
2009,"Moris","m",1
2009,"Moritz","m",10
2009,"Morris","m",4
2009,"Moses","m",1
2009,"Moshe","m",1
2009,"Mothasim","m",1
2009,"Motti","m",1
2009,"Mozamel","m",1
2009,"Muhammad","m",1
2009,"Muhammed","m",3
2009,"Muhammedali","m",1
2009,"Muqi","m",1
2009,"Mus'ab","m",1
2009,"Musaaid","m",1
2009,"Musai","m",1
2009,"Myaf","m",1
2009,"Nachum","m",1
2009,"Nadav","m",2
2009,"Nadim","m",1
2009,"Naeem","m",1
2009,"Nael","m",3
2009,"Nahuel","m",2
2009,"Nalin","m",1
2009,"Nando","m",1
2009,"Narethorn","m",1
2009,"Nathan","m",4
2009,"Nathanael","m",3
2009,"Nathaniel","m",1
2009,"Natthara","m",1
2009,"Nazim","m",1
2009,"Neandro","m",1
2009,"Nedim","m",1
2009,"Neel","m",1
2009,"Neil","m",1
2009,"Nelwin","m",1
2009,"Nemanja","m",1
2009,"Neo","m",3
2009,"Nevio","m",6
2009,"Ngokwa","m",1
2009,"Niall","m",1
2009,"Nian","m",1
2009,"Nicca","m",1
2009,"Niccolò","m",1
2009,"Nicholas","m",1
2009,"Nick","m",3
2009,"Niclas","m",2
2009,"Nico","m",4
2009,"Nicola","m",2
2009,"Nicolas","m",17
2009,"Niculin","m",2
2009,"Niel","m",2
